藏品名称,作者,年代,描述,图片链接,详情链接
Imperial Poems on Forty Views of the Yuanming Garden (the Old Summer Palace): Postscript,Artist/maker unknown,Qing Dynasty (1644-1911),"<P></P>Combining the arts of poetry, landscape painting, architecture and garden design the <i>Imperial Poems on Forty Views of the Yuanming Garden</i>, contain illustrated verses composed by the Qianlong emperor (r. 1736–1795). Each poem is paired with extensive annotations written by eminent scholar-officials that elucidate their meaning as well as images of the site rendered in a European inspired one-point perspective.
<P></P>Situated in the western suburbs of Beijing, the Yuanming Garden, also known as the Garden of Perfect Brightness or the Old Summer Palace, occupies an area of more than eight hundred acres. Construction on this vast site began in 1709 and continued into the next century. In addition to natural sceneries, it features man-made gardens modeled on celebrated examples in southern China, as well as European palaces. The emperors were so fond of this imperial estate that they often took long-term residence in the extensive palaces situated throughout its landscape. This set of printed books is especially valuable in revealing the original elegance and splendor of the Yuanming Garden, which suffered substantial damage by fire and pillaging by foreign troops in 1860 and 1900.","https://iiif.micr.io/OQyXL/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/204578
God of Great Luck Great Gain (Da Ji Da Li),Artist/maker unknown,Qing Dynasty (1644-1911) or later,,"https://iiif.micr.io/cqEGi/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/207197
"""Sky-clearing-blue"" Bowl with design of Two Four-clawed Dragons Chasing a Pearl",Artist/maker unknown,Qing Dynasty (1644-1911),"<P>This bowl was once in the collection of the Qianlong emperor (1736-1795), a passionate collector and commissioner of art as well as a composer of poetry and calligraphy. A poem written by the emperor--one of many of his own compositions that he ordered master artisans to incise into palace-collection objects--appears in official script at the base of the bowl.</P>

<P>The poem alludes to the bowl's brilliant color: Scattering mist and variegated colors disperse and do not leave behind any forms/they are washed out of the growing heavens and the color of the sky clearing up is azure.</P>","https://iiif.micr.io/FPhrX/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/207744
Bottle with Flowers of the Four Seasons,Artist/maker unknown,Ming Dynasty (1368-1644),"This elegant form with swelling globular body is decorated with auspicious motifs and four seasonal flowers centered around a jagged ornamental garden rock. Camellia and bamboo (pictured) represent winter, as the flower blooms around the time of the Chinese New Year and bamboo remains green throughout the cold months; peony represents spring; the pomegranate flower signifies summer; and the chrysanthemum indicates autumn. A band of scrolling tendrils of <i>ruyi</i> fungus decorate the lip. <i>Ruyi</i>, whose name means ""as you wish,"" is an auspicious motif often seen in porcelain decoration. ","https://iiif.micr.io/orrEs/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/52663
"Pehar Trinlas Gyalpo, Protector of Samye Monastery on His Lion",Artist/maker unknown,,,"https://iiif.micr.io/sJiQy/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/57876
Cann showing the Penn Family Coat of Arms,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/TiZca/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/118220
Pillow with Partridge-Feather Mottles,Artist/maker unknown,Northern Song (960-1127) or Jin Dynasty (1115-1234),,"https://iiif.micr.io/hUbeN/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/142384
Imperial Theatrical Armor (Short Robe),Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/fsokG/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/153417
Imperial Poems on Forty Views of the Yuanming Garden (the Old Summer Palace): Postscript,Artist/maker unknown,Qing Dynasty (1644-1911),"<P></P>Combining the arts of poetry, landscape painting, architecture and garden design the <i>Imperial Poems on Forty Views of the Yuanming Garden</i>, contain illustrated verses composed by the Qianlong emperor (r. 1736–1795). Each poem is paired with extensive annotations written by eminent scholar-officials that elucidate their meaning as well as images of the site rendered in a European inspired one-point perspective.
<P></P>Situated in the western suburbs of Beijing, the Yuanming Garden, also known as the Garden of Perfect Brightness or the Old Summer Palace, occupies an area of more than eight hundred acres. Construction on this vast site began in 1709 and continued into the next century. In addition to natural sceneries, it features man-made gardens modeled on celebrated examples in southern China, as well as European palaces. The emperors were so fond of this imperial estate that they often took long-term residence in the extensive palaces situated throughout its landscape. This set of printed books is especially valuable in revealing the original elegance and splendor of the Yuanming Garden, which suffered substantial damage by fire and pillaging by foreign troops in 1860 and 1900.","https://iiif.micr.io/NWPnr/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/204581
"""Sky-clearing-blue"" Bowl with design of Two Four-clawed Dragons Chasing a Pearl",Artist/maker unknown,Qing Dynasty (1644-1911),"<P>This bowl was once in the collection of the Qianlong emperor (1736-1795), a passionate collector and commissioner of art as well as a composer of poetry and calligraphy. A poem written by the emperor--one of many of his own compositions that he ordered master artisans to incise into palace-collection objects--appears in official script at the base of the bowl.</P>

<P>The poem alludes to the bowl's brilliant color: Scattering mist and variegated colors disperse and do not leave behind any forms/they are washed out of the growing heavens and the color of the sky clearing up is azure.</P>","https://iiif.micr.io/bbIwm/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/207743
Teabowl,Artist/maker unknown,Qing Dynasty (1644-1911),"Samuel Howell, Jr. (c. 1748-1802), a Philadelphia merchant involved in the China trade, used this teabowl, as well as an assortment of other cups and saucers, to show his customers the patterns available when purchasing a Chinese porcelain service. Each piece bears a number that designates a pattern, by which Howell communicated a customer's choice to his agent in China.","https://iiif.micr.io/ARmEL/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/83112
Teabowl,Artist/maker unknown,Qing Dynasty (1644-1911),"Samuel Howell, Jr. (c. 1748-1802), a Philadelphia merchant involved in the China trade, used this teabowl, as well as an assortment of other cups and saucers, to show his customers the patterns available when purchasing a Chinese porcelain service. Each piece bears a number that designates a pattern, by which Howell communicated a customer's choice to his agent in China.","https://iiif.micr.io/gwtnA/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/83114
Cup,Artist/maker unknown,Qing Dynasty (1644-1911),"Samuel Howell, Jr. (c. 1748-1802), a Philadelphia merchant involved in the China trade, used this cup, as well as an assortment of other cups and saucers, to show his customers the patterns available when purchasing a Chinese porcelain service. Each piece bears a number that designates a pattern, by which Howell communicated a customer's choice to his agent in China.","https://iiif.micr.io/mQDLB/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/270879
Cup,Artist/maker unknown,Qing Dynasty (1644-1911),"Samuel Howell, Jr. (c. 1748-1802), a Philadelphia merchant involved in the China trade, used this cup, as well as an assortment of other cups and saucers, to show his customers the patterns available when purchasing a Chinese porcelain service. Each piece bears a number that designates a pattern, by which Howell communicated a customer's choice to his agent in China.","https://iiif.micr.io/oAkva/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/270880
"Saucer, Hh, #12",Artist/maker unknown,Qing Dynasty (1644-1911),"Samuel Howell, Jr. (c. 1748-1802), a Philadelphia merchant involved in the China trade, used this saucer, as well as an assortment of other cups and saucers, to show his customers the patterns available when purchasing a Chinese porcelain service. Each piece bears a number that designates a pattern, by which Howell communicated a customer's choice to his agent in China.","https://iiif.micr.io/ljAZm/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/320658
Saucer,Artist/maker unknown,Qing Dynasty (1644-1911),"Samuel Howell, Jr. (c. 1748-1802), a Philadelphia merchant involved in the China trade, used this saucer, as well as an assortment of other cups and saucers, to show his customers the patterns available when purchasing a Chinese porcelain service. Each piece bears a number that designates a pattern, by which Howell communicated a customer's choice to his agent in China.","https://iiif.micr.io/lHXiM/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/320664
Shawl,Artist/maker unknown,,,"https://iiif.micr.io/Cjpdx/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/194916
Essential Methods of Ink Making (Mo fa ji yao): Steaming Ink Balls,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/IjtSP/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/195167
"Teabowl, Hh, #12",Artist/maker unknown,Qing Dynasty (1644-1911),"Samuel Howell, Jr. (c. 1748-1802), a Philadelphia merchant involved in the China trade, used this teabowl, as well as an assortment of other cups and saucers, to show his customers the patterns available when purchasing a Chinese porcelain service. Each piece bears a number that designates a pattern, by which Howell communicated a customer's choice to his agent in China.","https://iiif.micr.io/ecbqP/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/83109
Cup,Artist/maker unknown,Qing Dynasty (1644-1911),"Samuel Howell, Jr. (c. 1748-1802), a Philadelphia merchant involved in the China trade, used this cup, as well as an assortment of other cups and saucers, to show his customers the patterns available when purchasing a Chinese porcelain service. Each piece bears a number that designates a pattern, by which Howell communicated a customer's choice to his agent in China.","https://iiif.micr.io/guFTg/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/270884
Landscape,Lily Yeh,,"This classical Chinese landscape painting was executed when the artist was still a senior in college, just months before coming to study in the United States. As mentioned in the inscription, the painting demonstrates a celebrated artistic style that can be traced back to the great tenth-century master Juran. The serene landscape, rendered with light, airy brushstrokes and pale ink washes, represents the benign environment typically associated with southern China.","https://iiif.micr.io/mhIni/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/92380
"Paldan Lhamo, Protectress of the City of Lhasa and the Gelug Monastic Order of Tibetan Buddhism",Artist/maker unknown,,,"https://iiif.micr.io/GYKkZ/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/57875
Seal with Handle in the Form of a Mythical Animal,Artist/maker unknown,Qing Dynasty (1644-1911) or Republican Period (1912-1949),This seal was formerly in the Imperial Collection of the emperor Qianlong. It is inscribed with the phrase (translated) "A truly satisfying treasure.","https://iiif.micr.io/GUbrC/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/168043
Covered Vegetable Dish,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/VihJi/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/304054
Storage Container (Hu),Artist/maker unknown,Han Dynasty (206 BCE-220 CE),,"https://iiif.micr.io/xhiDV/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/41814
Scenes from the Life of Confucius: Soldiers of Chu Coming to Rescue,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/qDGpA/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/42751
Ritual Food Vessel (Li),Artist/maker unknown,Shang Dynasty (c. 1600-1050 BCE) or Western Zhou Dynasty (c. 1100-771 BCE),,"https://iiif.micr.io/BZaTc/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/156194
